taxon,acc,J,margin,mb,chr,start,end,nsnp,name,known
Zv,TIL02,0.5666666666666667,0.10833333333333334,9.251096,1,149337935,158589031,94,PN17_SID1565,Zx
Zv,TIL02,0.27472527472527475,0.06672527472527476,56.329062,1,159118897,215447959,429,PN17_SID1565,Zx
Zv,6F11,0.525,0.037195121951219545,6.724116,1,215448104,222172220,74,PN17_SID1565,Zx
Zv,parviglumis_2B,0.28431372549019607,0.0381598793363499,43.088185,1,222246298,265334483,369,PN17_SID1565,Zx
Zv,TIL07,0.8181818181818182,0.06818181818181823,3.413111,1,265410884,268823995,23,PN17_SID1565,Zx
Zv,parviglumis_2D,0.5,0.05555555555555558,2.756979,2,75371,2832350,33,PN17_SID1565,Zx
Zx,6B10,0.32727272727272727,0.06536796536796535,12.845888,2,228449875,241295763,133,PN17_SID1565,Zx
Zx,5E11,0.5714285714285714,0.0714285714285714,2.594491,3,147823,2742314,21,PN17_SID1565,Zx
Zv,parviglumis_2B,0.25806451612903225,0.03584229390681004,50.274694,3,32599174,82873868,529,PN17_SID1565,Zx
Zv,5B3,0.6956521739130435,0.01565217391304341,5.626545,3,83058818,88685363,42,PN17_SID1565,Zx
Zv,TIL07,0.328125,0.0402462121212121,13.852191,3,88692472,102544663,178,PN17_SID1565,Zx
Zv,parviglumis_2D,0.28346456692913385,0.08216586563043254,57.815164,3,111412419,169227583,488,PN17_SID1565,Zx
Zv,TIL07,0.24,0.00842105263157894,25.65589,3,211307303,236963193,261,PN17_SID1565,Zx
Zv,5B3,0.5,0.07894736842105265,5.134559,4,192870890,198005449,38,PN17_SID1565,Zx
Zx,5B9,0.34615384615384615,0.02797202797202797,5.86426,4,198057136,203921396,73,PN17_SID1565,Zx
Zv,5D12,0.4230769230769231,0.059440559440559426,7.084384,5,212889152,219973536,44,PN17_SID1565,Zx
Zv,TIL25,0.75,0.08333333333333337,3.222587,7,177957135,181179722,27,PN17_SID1565,Zx
Zv,TIL05,0.3235294117647059,0.025657071339173998,19.861176,8,8015442,27876618,115,PN17_SID1565,Zx
Zv,TIL02,0.9642857142857143,0.26428571428571435,7.139024,8,28058700,35197724,60,PN17_SID1565,Zx
Zv,parviglumis_2A,0.7647058823529411,0.5782652043868395,18.714135,8,35466297,54180432,173,PN17_SID1565,Zx
Zv,parviglumis_2A,0.8125,0.0625,3.52639,8,54282223,57808613,35,PN17_SID1565,Zx
Zv,parviglumis_2A,0.8333333333333334,0.6060606060606061,11.097566,8,57907172,69004738,77,PN17_SID1565,Zx
Zv,TIL07,0.9166666666666666,0.07051282051282048,3.239761,8,69705473,72945234,26,PN17_SID1565,Zx
Zv,parviglumis_2C,0.26865671641791045,0.02447066990628255,36.275117,8,72948801,109223918,236,PN17_SID1565,Zx
Zx,6A12,0.4861111111111111,0.0008169934640522847,26.186778,8,109416090,135602868,175,PN17_SID1565,Zx
Zv,parviglumis_2C,0.5294117647058824,0.19607843137254904,8.660993,8,168972403,177633396,82,PN17_SID1565,Zx
Zv,TIL06,0.2605042016806723,0.031496568092886035,63.714512,1,39483791,103198303,450,PN17_SID1566,Zx
Zv,TIL02,0.3018867924528302,0.15072400175515577,23.110154,1,104420210,127530364,229,PN17_SID1566,Zx
Zv,TIL02,0.1650485436893204,0.025048543689320385,66.77113,1,141341347,208112477,480,PN17_SID1566,Zx
Zx,6B8,0.5625,0.0625,11.169769,1,294650732,305820501,85,PN17_SID1566,Zx
Zv,TIL06,0.2857142857142857,0.02813852813852813,24.839473,2,75371,24914844,192,PN17_SID1566,Zx
Zv,parviglumis_2A,0.2708333333333333,0.09583333333333333,29.489908,3,4503371,33993279,217,PN17_SID1566,Zx
Zv,parviglumis_2B,0.2441860465116279,0.05251937984496122,24.726821,3,79119960,103846781,258,PN17_SID1566,Zx
Zv,parviglumis_2D,0.22535211267605634,0.018455560951918415,27.080126,3,189587205,216667331,278,PN17_SID1566,Zx
Zv,TIL06,0.34146341463414637,0.11229674796747971,28.741372,4,56298958,85040330,203,PN17_SID1566,Zx
Zx,6A9,0.3225806451612903,0.07933740191804706,15.898511,4,146365971,162264482,83,PN17_SID1566,Zx
Zx,5E10,0.3203125,0.04338942307692306,46.000121,4,203925662,249925783,333,PN17_SID1566,Zx
Zv,parviglumis_2B,0.2727272727272727,0.10129870129870128,18.441134,5,207498585,225939719,100,PN17_SID1566,Zx
Zv,parviglumis_2B,0.32,0.024545454545454537,35.918141,6,5720392,41638533,114,PN17_SID1566,Zx
Zv,5C9,0.7368421052631579,0.0368421052631579,8.222413,6,41707070,49929483,38,PN17_SID1566,Zx
Zv,parviglumis_2C,0.20833333333333334,0.012681159420289856,15.523442,6,76699340,92222782,106,PN17_SID1566,Zx
Zv,parviglumis_2C,0.5833333333333334,0.17156862745098045,2.176529,6,131207739,133384268,33,PN17_SID1566,Zx
Zx,5F12,0.2891566265060241,0.0034423407917383853,26.415307,7,569786,26985093,211,PN17_SID1566,Zx
Zv,parviglumis_2B,0.5625,0.26939655172413796,20.310686,7,83358790,103669476,172,PN17_SID1566,Zx
Zv,TIL02,0.7916666666666666,0.25595238095238093,6.396481,7,103784420,110180901,51,PN17_SID1566,Zx
Zd,RRA-14,0.32,0.03428571428571431,57.612909,7,110208386,167821295,383,PN17_SID1566,Zx
Zx,6C1,0.5688976377952756,0.10780814363185143,172.746837,8,354736,173101573,1023,PN17_SID1566,Zx
NA,5G11,0.4166666666666667,0.0092592592592593,16.646243,9,2473279,19119522,77,PN17_SID1566,Zx
Zv,TIL15,0.6666666666666666,0.04166666666666663,14.856204,9,19308829,34165033,54,PN17_SID1566,Zx
Zx,5D9,0.4878048780487805,0.053022269353128315,38.120007,9,34432811,72552818,144,PN17_SID1566,Zx
Zv,5D11,0.4864864864864865,0.011910215300045823,47.361527,9,72830172,120191699,260,PN17_SID1566,Zx
Zx,5F2,0.47692307692307695,0.0566332218506132,19.213666,4,172279478,191493144,147,PN17_SID1567,Zx
Zx,5H2,0.6395348837209303,0.1106887298747764,92.551491,6,5844167,98395658,433,PN17_SID1567,Zx
Zl,5D5,0.5,0.0,4.133134,7,271597,4404731,37,PN17_SID1567,Zx
Zx,6C5,0.5671641791044776,0.07857970421863286,49.184446,7,4717829,53902275,386,PN17_SID1567,Zx
Zv,5A9,0.24496644295302014,0.01296644295302013,114.502615,7,54006170,168508785,871,PN17_SID1567,Zx
Zx,6A6,0.5833333333333334,0.037878787878787956,2.396877,7,168624892,171021769,25,PN17_SID1567,Zx
Zx,5F2,0.8529411764705882,0.3651362984218077,12.984993,8,354736,13339729,83,PN17_SID1567,Zx
Zx,6C4,0.4444444444444444,0.12444444444444441,6.723477,8,34295388,41018865,118,PN17_SID1567,Zx
Zx,6B6,0.7314814814814815,0.11933194877120112,70.337932,8,41205824,111543756,456,PN17_SID1567,Zx
Zv,5E1,0.375,0.041666666666666685,6.976839,1,207404943,214381782,67,PN17_SID1568,Zx
Zx,5A4,0.6170212765957447,0.045592705167173286,8.184685,1,215044801,223229486,90,PN17_SID1568,Zx
Zx,5H4,0.42857142857142855,0.09523809523809523,4.777979,1,223247023,228025002,42,PN17_SID1568,Zx
Zx,5G2,0.5555555555555556,0.05555555555555558,4.496174,1,228025021,232521195,41,PN17_SID1568,Zx
Zx,5H2,0.39473684210526316,0.019736842105263164,8.928141,1,232620204,241548345,89,PN17_SID1568,Zx
Zx,5G9,0.75,0.01666666666666672,3.57993,1,241553528,245133458,28,PN17_SID1568,Zx
Zx,6C6,0.42857142857142855,0.04926108374384236,4.557884,1,245396380,249954264,79,PN17_SID1568,Zx
Zx,5G12,0.5737704918032787,0.03408795212073901,14.952025,1,249958160,264910185,111,PN17_SID1568,Zx
Zx,6D11,0.38571428571428573,0.10366300366300368,24.22293,1,265128706,289351636,164,PN17_SID1568,Zx
NA,6G2,0.75,0.01666666666666672,3.444926,1,289484930,292929856,29,PN17_SID1568,Zx
Zx,5A2,0.47058823529411764,0.049535603715170295,6.57673,1,293129831,299706561,56,PN17_SID1568,Zx
Zx,5H2,0.5294117647058824,0.07941176470588235,4.176631,3,232762892,236939523,54,PN17_SID1568,Zx
Zv,6D5,0.21428571428571427,0.0009523809523809268,21.464309,6,141518850,162983159,205,PN17_SID1568,Zx
Zx,6A3,0.22695035460992907,0.01940318479860831,83.81379,8,295839,84109629,706,PN17_SID1568,Zx
Zv,TIL03,0.5,0.033333333333333326,5.423875,10,94302,5518177,44,PN17_SID1568,Zx
Zv,6D6,0.4,0.06666666666666671,7.80174,10,144593512,152395252,82,PN17_SID1568,Zx
Zx,5H2,0.5203488372093024,0.05643131143610647,118.942618,4,130947893,249890511,753,PN17_SID1569,Zx
Zx,6D11,0.4954954954954955,0.06814506814506816,32.313126,5,380675,32693801,229,PN17_SID1569,Zx
Zx,6C4,0.3103448275862069,0.018419361747697593,51.336529,7,343754,51680283,361,PN17_SID1569,Zx
Zv,TIL03,0.5294117647058824,0.02941176470588236,1.802178,7,52224949,54027127,25,PN17_SID1569,Zx
Zx,5E10,0.32432432432432434,0.0035696073431922826,42.531829,7,79979200,122511029,324,PN17_SID1569,Zx
Zx,5A1,0.5,0.05555555555555558,12.604911,7,122825754,135430665,80,PN17_SID1569,Zx
Zv,5D11,0.2,0.05714285714285716,3.776813,10,148564006,152340819,33,PN17_SID1569,Zx
Zd,RRA-14,0.5882352941176471,0.01680672268907568,8.279279,2,45327425,53606704,45,PN17_SID1570,Zx
Zx,6E1,0.41935483870967744,0.09582542694497154,15.71287,2,53607136,69320006,110,PN17_SID1570,Zx
Zx,5F2,0.72,0.024347826086956514,11.171934,2,69444228,80616162,61,PN17_SID1570,Zx
Zx,5F1,0.6521739130434783,0.0021739130434782483,10.792823,2,80652711,91445534,108,PN17_SID1570,Zx
Zx,5H2,0.5,0.07446808510638298,92.227785,2,91445542,183673327,638,PN17_SID1570,Zx
Zv,6D9,0.38461538461538464,0.027472527472527486,8.223082,2,183717228,191940310,48,PN17_SID1570,Zx
NA,6G7,0.5409836065573771,0.010548823948681396,46.991258,2,191941266,238932524,255,PN17_SID1570,Zx
Zx,5G6,0.6875,0.07638888888888884,4.355548,3,147823,4503371,36,PN17_SID1570,Zx
Zx,6B2,0.6106194690265486,0.13442899283607246,44.239282,3,156196528,200435810,241,PN17_SID1570,Zx
Zv,6G11,0.32142857142857145,0.041428571428571426,10.558422,5,322588,10881010,81,PN17_SID1570,Zx
Zx,5B9,0.6923076923076923,0.2548076923076923,5.948091,7,171355899,177303990,33,PN17_SID1570,Zx
Zv,6D10,0.4,0.015384615384615385,6.458298,7,177522441,183980739,68,PN17_SID1570,Zx
Zx,5G1,0.28125,0.03743374558303886,109.422963,10,21696166,131119129,666,PN17_SID1570,Zx
Zx,6B10,0.42105263157894735,0.0639097744360902,6.035671,2,76737,6112408,55,PN17_SID1571,Zx
Zv,6D1,1.0,0.1428571428571429,3.028808,2,6145378,9174186,21,PN17_SID1571,Zx
NA,5G11,0.5073891625615764,0.004743659916073728,55.609017,2,183265991,238875008,394,PN17_SID1571,Zx
NA,6E8,0.24528301886792453,0.01947656725502131,25.068359,3,10943513,36011872,178,PN17_SID1571,Zx
Zx,5A3,0.3,0.003703703703703709,9.591658,3,39771744,49363402,80,PN17_SID1571,Zx
Zx,6B9,0.5769230769230769,0.11538461538461531,17.749319,3,49829815,67579134,171,PN17_SID1571,Zx
Zv,TIL02,0.6153846153846154,0.015384615384615441,7.333622,3,67597225,74930847,89,PN17_SID1571,Zx
Zx,5A6,0.6464646464646465,0.16498316498316506,20.968205,3,95430162,116398367,214,PN17_SID1571,Zx
Zv,TIL10,0.5,0.25,1.899904,3,116696334,118596238,36,PN17_SID1571,Zx
Zx,6B4,0.7,0.15833333333333333,10.239473,3,118773176,129012649,98,PN17_SID1571,Zx
Zx,6D11,0.2392638036809816,0.03312345280378862,107.868009,3,129095184,236963193,1097,PN17_SID1571,Zx
Zx,5B9,0.3333333333333333,0.028985507246376774,5.256574,7,138442676,143699250,56,PN17_SID1571,Zx
Zx,5F6,0.2727272727272727,0.012987012987012991,18.640763,2,168544469,187185232,196,PN17_SID1572,Zx
Zx,5F2,0.5625,0.024038461538461564,3.162314,4,508312,3670626,31,PN17_SID1572,Zx
Zx,6H2,0.625,0.0,4.921661,9,1749539,6671200,34,PN17_SID1572,Zx
NA,6G4,0.7058823529411765,0.03921568627450989,8.86544,9,125051345,133916785,38,PN17_SID1572,Zx
Zx,5A2,0.4788732394366197,0.002682763246143527,16.770351,3,206857579,223627930,145,PN17_SID1573,Zx
Zx,5B8,0.5384615384615384,0.0839160839160839,5.484765,4,173419892,178904657,42,PN17_SID1573,Zx
Zx,5A5,0.6363636363636364,0.1548821548821549,8.299359,4,178918543,187217902,57,PN17_SID1573,Zx
Zx,5E12,0.9166666666666666,0.08333333333333326,2.461276,4,187219621,189680897,23,PN17_SID1573,Zx
Zv,6D8,0.28888888888888886,0.04975845410628016,14.056489,4,189680954,203737443,132,PN17_SID1573,Zx
Zx,5F6,0.48,0.04410256410256408,37.465392,4,203775802,241241194,303,PN17_SID1573,Zx
Zx,5E8,0.2857142857142857,0.021428571428571408,35.371347,8,110672985,146044332,287,PN17_SID1573,Zx
NA,5G11,0.5416666666666666,0.0,25.08949,9,12224756,37314246,106,PN17_SID1573,Zx
Zx,5F4,0.6,0.09999999999999998,16.391771,9,37341041,53732812,83,PN17_SID1573,Zx
Zx,6E5,0.7627118644067796,0.10169491525423724,26.991447,9,53842341,80833788,140,PN17_SID1573,Zx
Zv,5D10,0.37037037037037035,0.05122143420015757,27.973404,9,81403264,109376668,158,PN17_SID1573,Zx
Zx,5F3,0.7,0.15454545454545454,8.449403,9,110295278,118744681,53,PN17_SID1573,Zx
Zx,5A3,0.2553191489361702,0.01618871415356149,11.052608,1,29860,11082468,116,PN17_SID1574,Zx
Zx,5G7,0.5897435897435898,0.028767979987492143,6.026185,1,11186556,17212741,69,PN17_SID1574,Zx
Zv,TIL09,0.2857142857142857,0.019047619047619035,12.826114,1,17408294,30234408,102,PN17_SID1574,Zx
Zx,5E7,0.6842105263157895,0.08421052631578951,4.689746,1,48714266,53404012,40,PN17_SID1574,Zx
Zx,6B11,0.5454545454545454,0.061583577712609916,15.837405,1,176986522,192823927,81,PN17_SID1574,Zx
Zx,6C3,0.4375,0.03749999999999998,9.003447,2,25323473,34326920,75,PN17_SID1574,Zx
Zn,RIN1,0.8571428571428571,0.3015873015873015,3.850258,4,255421,4105679,21,PN17_SID1574,Zx
Zx,6C2,0.9166666666666666,0.0,2.926616,5,223313497,226240113,24,PN17_SID1574,Zx
Zv,TIL09,0.8571428571428571,0.1071428571428571,2.596657,7,271597,2868254,30,PN17_SID1574,Zx
Zx,5H1,0.4009009009009009,0.10052067276401877,84.372008,8,360763,84732771,556,PN17_SID1574,Zx
Zv,5H11,0.32558139534883723,0.005993766482857876,29.376502,8,86378181,115754683,191,PN17_SID1574,Zx
Zv,6E7,0.6046511627906976,0.023255813953488302,7.949607,8,115774774,123724381,75,PN17_SID1574,Zx
Zx,5E9,0.42857142857142855,0.05357142857142855,18.878679,9,22178016,41056695,73,PN17_SID1574,Zx
Zv,TIL03,0.3225806451612903,0.0075121520106054,56.816417,9,44233683,101050100,264,PN17_SID1574,Zx
Zx,6D11,0.7083333333333334,0.1566091954022989,11.310199,9,101307300,112617499,53,PN17_SID1574,Zx
Zv,6D3,0.3,0.01428571428571429,50.191407,9,112618395,162809802,202,PN17_SID1574,Zx
Zx,6A5,0.6,0.16249999999999998,13.778624,10,206281,13984905,67,PN17_SID1574,Zx
Zv,Teosinte,0.5238095238095238,0.003809523809523818,5.825069,1,302505456,308330525,72,PN17_SID1575,Zx
Zv,TIL03,0.5,0.3,2.696851,3,147823,2844674,26,PN17_SID1575,Zx
Zx,6B7,0.3333333333333333,0.017543859649122806,6.680164,4,255421,6935585,62,PN17_SID1575,Zx
Zx,5G2,0.2692307692307692,0.03518821603927985,11.098336,5,336374,11434710,129,PN17_SID1575,Zx
Zx,5F12,0.40540540540540543,0.03955174686882007,11.459466,8,108843459,120302925,95,PN17_SID1575,Zx
Zx,6E1,0.6545454545454545,0.07762237762237767,13.820823,8,120358748,134179571,111,PN17_SID1575,Zx
Zx,5A6,0.4,0.040000000000000036,14.224291,8,134180765,148405056,130,PN17_SID1575,Zx
Zn,RIN1,0.5454545454545454,0.045454545454545414,3.35056,2,12860962,16211522,32,PN17_SID1576,Zx
Zx,5E8,0.6363636363636364,0.13636363636363635,2.494883,4,1034564,3529447,21,PN17_SID1576,Zx
Zx,5G7,0.5,0.017241379310344807,10.04689,5,375767,10422657,85,PN17_SID1576,Zx
Zx,6B6,0.31862745098039214,0.02165775401069514,61.671615,5,10422668,72094283,400,PN17_SID1576,Zx
Zx,6C8,0.6875,0.02083333333333337,3.500008,5,72215285,75715293,29,PN17_SID1576,Zx
Zx,5G9,0.3333333333333333,0.047619047619047616,42.739435,5,76086252,118825687,328,PN17_SID1576,Zx
Zx,5A7,0.6551724137931034,0.025542784163473775,3.637767,5,118875663,122513430,39,PN17_SID1576,Zx
Zv,TIL11,0.3333333333333333,0.20833333333333331,6.615186,5,122625986,129241172,68,PN17_SID1576,Zx
Zx,5E11,0.5795454545454546,0.11146034816247585,35.621678,5,129254575,164876253,187,PN17_SID1576,Zx
Zx,5A2,0.4074074074074074,0.035978835978835944,40.988793,5,164893919,205882712,144,PN17_SID1576,Zx
Zx,6B7,0.5192307692307693,0.009026687598116201,19.920166,5,205957221,225877387,102,PN17_SID1576,Zx
NA,6G2,0.5454545454545454,0.025454545454545396,8.168457,8,109005769,117174226,51,PN17_SID1576,Zx
Zx,6E1,0.43103448275862066,0.03280439426304543,30.686669,8,117249902,147936571,259,PN17_SID1576,Zx
Zx,6B6,0.42857142857142855,0.0,4.64103,1,5449696,10090726,38,PN17_SID1577,Zx
Zv,6H1,0.52,0.001481481481481528,22.174024,1,10455283,32629307,165,PN17_SID1577,Zx
Zx,6H2,0.42857142857142855,0.0649350649350649,6.185002,1,32808368,38993370,44,PN17_SID1577,Zx
Zx,6A9,0.6296296296296297,0.07407407407407407,10.065259,1,292009584,302074843,61,PN17_SID1577,Zx
Zx,5F12,0.4666666666666667,0.0,7.99022,3,147823,8138043,54,PN17_SID1577,Zx
Zx,6A10,0.5128205128205128,0.08038808038808032,17.661312,3,8242610,25903922,94,PN17_SID1577,Zx
Zx,5A1,0.0,0.0,1.904314,3,26129731,28034045,27,PN17_SID1577,Zx
NA,5G11,0.6111111111111112,0.022875816993464082,3.622149,3,28049556,31671705,30,PN17_SID1577,Zx
Zx,5F4,0.3333333333333333,0.005208333333333315,22.037735,4,166532983,188570718,128,PN17_SID1577,Zx
Zx,6C1,0.5483870967741935,0.10552995391705067,32.386043,5,187130350,219516393,113,PN17_SID1577,Zx
Zx,5E7,0.7083333333333334,0.12212643678160928,9.845384,1,293268943,303114327,62,PN17_SID1578,Zx
Zx,6A8,0.45454545454545453,0.05454545454545451,5.274538,1,303149177,308423715,50,PN17_SID1578,Zx
Zx,5E12,0.3409090909090909,0.09601113172541742,39.740495,9,123069307,162809802,140,PN17_SID1578,Zx
Zv,TIL05,0.5,0.07142857142857145,8.659299,10,94503,8753802,44,PN17_SID1578,Zx
Zx,6E1,0.6232558139534884,0.03003547497043757,67.046516,10,8969926,76016442,435,PN17_SID1578,Zx
NA,5G11,0.2,0.0,5.023675,10,76016456,81040131,45,PN17_SID1578,Zx
Zx,5H1,0.54,0.11142857142857149,16.583091,10,81320224,97903315,91,PN17_SID1578,Zx
Zx,5G1,0.3148148148148148,0.004469987228607919,13.659584,10,97968157,111627741,129,PN17_SID1578,Zx
Zx,6C5,0.5102040816326531,0.06122448979591838,17.321609,10,111870353,129191962,103,PN17_SID1578,Zx
Zx,5G3,0.5398230088495575,0.04795309015037047,57.794894,1,223787926,281582820,409,PN17_SID1579,Zx
Zx,5B8,0.9090909090909091,0.07575757575757569,1.636854,2,75371,1712225,21,PN17_SID1579,Zx
NA,6E8,0.25862068965517243,0.04735308402136962,16.502797,4,196691623,213194420,163,PN17_SID1579,Zx
Zx,6A6,0.6022727272727273,0.05681818181818188,27.476093,8,78883355,106359448,167,PN17_SID1579,Zx
Zx,6B2,0.2708333333333333,0.015931372549019607,20.945059,8,106446796,127391855,130,PN17_SID1579,Zx
Zn,RIN1,0.5,0.033333333333333326,19.7767,9,22064440,41841140,99,PN17_SID1579,Zx
Zv,TIL02,0.75,0.040322580645161255,12.836651,9,42326948,55163599,63,PN17_SID1579,Zx
Zv,5D10,0.43478260869565216,0.0,67.668268,9,65538653,133206921,318,PN17_SID1579,Zx
Zv,TIL17,0.8333333333333334,0.08333333333333337,3.607627,9,159202175,162809802,20,PN17_SID1579,Zx
Zx,5E11,0.5054945054945055,0.03740939911152674,20.626229,2,147641907,168268136,184,PN17_SID1580,Zx
Zv,5C10,0.5277777777777778,0.0,10.166148,2,168544469,178710617,104,PN17_SID1580,Zx
Zx,5F2,0.5365853658536586,0.09658536585365857,51.310051,2,178804848,230114899,349,PN17_SID1580,Zx
Zx,5A3,0.52,0.08000000000000002,9.360065,2,230251624,239611689,81,PN17_SID1580,Zx
Zv,5D10,0.64,0.0,8.43932,4,241486463,249925783,44,PN17_SID1580,Zx
Zv,5D4,0.36363636363636365,0.006493506493506496,3.935892,5,336374,4272266,39,PN17_SID1580,Zx
NA,6G4,0.525,0.0064814814814815325,28.278802,6,135727793,164006595,215,PN17_SID1580,Zx
Zx,6E5,0.28,0.030000000000000027,17.724458,7,143859745,161584203,125,PN17_SID1580,Zx
Zx,6A3,0.6666666666666666,0.030303030303030276,4.022157,8,178145458,182167615,52,PN17_SID1580,Zx
Zx,6A8,0.23605150214592274,0.025920170063371134,139.492331,10,94302,139586633,1118,PN17_SID1580,Zx
Zx,5G12,0.5428571428571428,0.042857142857142816,12.130657,10,139589361,151720018,99,PN17_SID1580,Zx
Zv,5A11,0.5,0.04999999999999999,22.802801,4,226998420,249801221,105,PN17_SID1581,Zx
Zv,5C4,0.6666666666666666,0.09523809523809523,3.070271,5,322588,3392859,26,PN17_SID1581,Zx
Zv,5D4,0.75,0.15000000000000002,4.1508,10,262496,4413296,21,PN17_SID1581,Zx
Zv,5C4,0.2828282828282828,0.014011078527207566,34.600364,1,40135878,74736242,244,PN17_SID1582,Zx
Zx,5E8,0.574468085106383,0.11794634597594827,14.494715,1,74941068,89435783,88,PN17_SID1582,Zx
Zv,5A10,0.46875,0.052083333333333315,9.228556,2,231099045,240327601,83,PN17_SID1582,Zx
NA,5G11,0.44936708860759494,0.01822936405669673,54.137606,4,160655635,214793241,369,PN17_SID1582,Zx
Zv,parviglumis_2A,1.0,0.5,1.055009,4,214946174,216001183,28,PN17_SID1582,Zx
Zv,6D5,0.65,0.03888888888888886,5.32667,4,216067835,221394505,39,PN17_SID1582,Zx
NA,6G5,0.5294117647058824,0.02941176470588236,6.565272,6,166923235,173488507,55,PN17_SID1582,Zx
Zv,5E6,0.17804154302670624,0.031053591219477317,99.633873,7,13182834,112816707,838,PN17_SID1582,Zx
Zx,5F5,0.2719298245614035,0.02406657669815565,35.352595,8,114421549,149774144,278,PN17_SID1582,Zx
Zx,5E11,0.6470588235294118,0.022058823529411797,12.869937,9,123069319,135939256,38,PN17_SID1582,Zx
Zx,5F4,0.5208333333333334,0.016160436137071743,32.501233,10,104883590,137384823,206,PN17_SID1582,Zx
Zx,5F1,0.5217391304347826,0.1424287856071964,8.260065,10,137408273,145668338,83,PN17_SID1582,Zx
Zv,TIL17,0.42857142857142855,0.028571428571428525,3.577985,2,239977272,243555257,29,PN17_SID1583,Zx
Zx,6E10,0.495114006514658,0.02373353513418658,82.239019,1,220456285,302695304,577,PN17_SID1584,Zx
Zx,6B3,0.6,0.054545454545454564,2.280564,8,179937825,182218389,29,PN17_SID1584,Zx
Zx,6A8,0.4,0.07164179104477614,32.292344,9,1566009,33858353,137,PN17_SID1584,Zx
NA,6G2,0.5555555555555556,0.03472222222222221,11.167599,1,38665889,49833488,119,PN17_SID1585,Zx
Zv,6D10,0.8181818181818182,0.12587412587412594,4.068779,1,204192948,208261727,28,PN17_SID1585,Zx
NA,6G5,0.5419847328244275,0.02260488786318715,57.412143,3,13176145,70588288,523,PN17_SID1585,Zx
NA,6E8,0.7142857142857143,0.11428571428571432,4.925103,3,75601340,80526443,64,PN17_SID1585,Zx
Zx,5F6,0.875,0.163135593220339,11.918019,3,80849353,92767372,102,PN17_SID1585,Zx
Zx,5F10,1.0,0.5,1.857348,3,92767379,94624727,32,PN17_SID1585,Zx
Zx,5F5,0.7364864864864865,0.14293809938971236,25.641867,3,94699158,120341025,296,PN17_SID1585,Zx
Zx,6H2,0.42857142857142855,0.05357142857142855,3.098573,3,120393371,123491944,45,PN17_SID1585,Zx
NA,6G3,0.5892857142857143,0.013014527845036317,19.709183,3,123756925,143466108,225,PN17_SID1585,Zx
Zx,5B7,0.5821256038647343,0.060594503386265486,100.977846,5,12935658,113913504,732,PN17_SID1585,Zx
Zx,5F6,1.0,0.75,3.762367,5,113916364,117678731,24,PN17_SID1585,Zx
